 Station,ReadingDate,TrapFactor,SpeciesFactor,Latitude,Longitude,weekNumber,V1,V2,WnvPresentChar,ID,Date,Tmax,Tmin,Tavg,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,DewPoint,Sunrise,Sunset,SevendaymedianTmp,ThreedaymedianTmp,SevendaymedianMinTmp,ThreedaymedianMinTmp
2,8/1/2007,T146,CULEX RESTUANS,41.958271,-87.702575,31,5,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T147,CULEX PIPIENS/RESTUANS,41.932094,-87.700117,31,2,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T148,CULEX PIPIENS,42.01743,-87.687769,31,2,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T148,CULEX PIPIENS/RESTUANS,42.01743,-87.687769,31,4,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T148,CULEX RESTUANS,42.01743,-87.687769,31,1,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T149,CULEX PIPIENS/RESTUANS,41.994469,-87.667736,31,2,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T150,CULEX PIPIENS,42.006858,-87.675919,31,2,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T150,CULEX PIPIENS/RESTUANS,42.006858,-87.675919,31,4,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T151,CULEX PIPIENS,41.916265,-87.800515,31,8,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T151,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,31,20,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T151,CULEX RESTUANS,41.916265,-87.800515,31,2,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T152,CULEX PIPIENS,41.846075,-87.716277,31,2,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T152,CULEX PIPIENS/RESTUANS,41.846075,-87.716277,31,1,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T153,CULEX PIPIENS,41.907645,-87.760886,31,2,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T153,CULEX PIPIENS/RESTUANS,41.907645,-87.760886,31,6,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T154,CULEX PIPIENS,41.918705,-87.752329,31,2,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T154,CULEX PIPIENS/RESTUANS,41.918705,-87.752329,31,17,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T155,CULEX PIPIENS,41.776156,-87.778927,31,2,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T155,CULEX PIPIENS/RESTUANS,41.776156,-87.778927,31,15,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T155,CULEX RESTUANS,41.776156,-87.778927,31,2,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T156,CULEX PIPIENS,41.772846,-87.740029,31,1,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T156,CULEX PIPIENS/RESTUANS,41.772846,-87.740029,31,6,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T156,CULEX RESTUANS,41.772846,-87.740029,31,1,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T156,CULEX TERRITANS,41.772846,-87.740029,31,1,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T157,CULEX PIPIENS,41.825902,-87.667827,31,1,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T157,CULEX PIPIENS/RESTUANS,41.825902,-87.667827,31,1,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T158,CULEX PIPIENS,41.682587,-87.707973,31,26,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T158,CULEX PIPIENS/RESTUANS,41.682587,-87.707973,31,53,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T158,CULEX RESTUANS,41.682587,-87.707973,31,2,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T160,CULEX PIPIENS,41.903002,-87.688267,31,4,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T160,CULEX PIPIENS/RESTUANS,41.903002,-87.688267,31,8,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T160,CULEX RESTUANS,41.903002,-87.688267,31,1,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T161,CULEX PIPIENS,41.719059,-87.675088,31,4,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T161,CULEX PIPIENS/RESTUANS,41.719059,-87.675088,31,13,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T161,CULEX RESTUANS,41.719059,-87.675088,31,3,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T162,CULEX PIPIENS,41.725517,-87.614258,31,5,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T162,CULEX PIPIENS/RESTUANS,41.725517,-87.614258,31,1,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T218,CULEX PIPIENS,41.948167,-87.730698,31,8,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T218,CULEX PIPIENS/RESTUANS,41.948167,-87.730698,31,12,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T218,CULEX RESTUANS,41.948167,-87.730698,31,1,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T219,CULEX PIPIENS/RESTUANS,41.966987,-87.674677,31,3,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T219,CULEX RESTUANS,41.966987,-87.674677,31,1,0,FALSE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/1/2007,T220,CULEX PIPIENS/RESTUANS,41.963976,-87.69181,31,2,1,TRUE,186,8/1/2007,91,69,80,0,29.34,29.98,2.1,13,3.7,63,445,1911,80,81,69,70
2,8/2/2007,T074,CULEX PIPIENS/RESTUANS,41.822536,-87.666343,31,7,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T074,CULEX RESTUANS,41.822536,-87.666343,31,7,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T077,CULEX RESTUANS,41.778748,-87.586427,31,1,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T081,CULEX PIPIENS/RESTUANS,41.821582,-87.627796,31,2,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T081,CULEX RESTUANS,41.821582,-87.627796,31,1,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T082,CULEX PIPIENS/RESTUANS,41.803423,-87.642984,31,4,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T082,CULEX RESTUANS,41.803423,-87.642984,31,3,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T083,CULEX PIPIENS,41.754292,-87.590773,31,1,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T083,CULEX PIPIENS/RESTUANS,41.754292,-87.590773,31,4,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T084,CULEX PIPIENS/RESTUANS,41.692555,-87.598865,31,3,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T085,CULEX PIPIENS/RESTUANS,41.721474,-87.648064,31,9,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T085,CULEX RESTUANS,41.721474,-87.648064,31,1,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T086,CULEX PIPIENS/RESTUANS,41.688324,-87.676709,31,35,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T086,CULEX RESTUANS,41.688324,-87.676709,31,8,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T088,CULEX PIPIENS,41.869107,-87.696293,31,1,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T088,CULEX PIPIENS/RESTUANS,41.869107,-87.696293,31,3,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T088,CULEX RESTUANS,41.869107,-87.696293,31,2,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T089,CULEX PIPIENS/RESTUANS,41.723195,-87.64997,31,4,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T090,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,31,10,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T090,CULEX RESTUANS,41.868077,-87.666901,31,3,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T091,CULEX PIPIENS/RESTUANS,41.862292,-87.64886,31,10,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T091,CULEX RESTUANS,41.862292,-87.64886,31,2,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T092,CULEX PIPIENS,41.869216,-87.627561,31,3,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T092,CULEX PIPIENS/RESTUANS,41.869216,-87.627561,31,6,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T095,CULEX PIPIENS/RESTUANS,41.704336,-87.703736,31,2,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T096,CULEX PIPIENS,41.731922,-87.677512,31,8,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T096,CULEX PIPIENS/RESTUANS,41.731922,-87.677512,31,20,1,TRUE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T096,CULEX RESTUANS,41.731922,-87.677512,31,18,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T096,CULEX SALINARIUS,41.731922,-87.677512,31,3,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T097,CULEX PIPIENS,41.644612,-87.604498,31,6,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T097,CULEX PIPIENS/RESTUANS,41.644612,-87.604498,31,21,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T099,CULEX PIPIENS,41.733643,-87.55551,31,4,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T099,CULEX PIPIENS/RESTUANS,41.733643,-87.55551,31,5,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T100,CULEX PIPIENS,41.717753,-87.531657,31,4,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T100,CULEX PIPIENS/RESTUANS,41.717753,-87.531657,31,19,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T102,CULEX PIPIENS,41.750498,-87.605294,31,7,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T102,CULEX PIPIENS/RESTUANS,41.750498,-87.605294,31,16,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T102,CULEX RESTUANS,41.750498,-87.605294,31,1,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T103,CULEX PIPIENS,41.702724,-87.536497,31,70,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T103,CULEX PIPIENS/RESTUANS,41.702724,-87.536497,31,266,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T103,CULEX RESTUANS,41.702724,-87.536497,31,1,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T103,CULEX TERRITANS,41.702724,-87.536497,31,1,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T107,CULEX PIPIENS,41.729669,-87.582699,31,2,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T107,CULEX PIPIENS/RESTUANS,41.729669,-87.582699,31,3,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T115,CULEX PIPIENS,41.673408,-87.599862,31,57,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T115,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,31,53,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T128,CULEX PIPIENS,41.704572,-87.565666,31,33,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T128,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,31,46,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T135,CULEX PIPIENS,41.662014,-87.724608,31,11,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T135,CULEX PIPIENS/RESTUANS,41.662014,-87.724608,31,11,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T135,CULEX RESTUANS,41.662014,-87.724608,31,15,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T138,CULEX PIPIENS,41.726465,-87.585413,31,712,1,TRUE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T138,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,31,362,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T138,CULEX RESTUANS,41.726465,-87.585413,31,1,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T157,CULEX PIPIENS,41.825902,-87.667827,31,1,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T158,CULEX PIPIENS,41.682587,-87.707973,31,28,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T158,CULEX PIPIENS/RESTUANS,41.682587,-87.707973,31,200,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T158,CULEX RESTUANS,41.682587,-87.707973,31,20,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T160,CULEX PIPIENS,41.903002,-87.688267,31,4,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T160,CULEX PIPIENS/RESTUANS,41.903002,-87.688267,31,16,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T161,CULEX PIPIENS,41.719059,-87.675088,31,5,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T161,CULEX PIPIENS/RESTUANS,41.719059,-87.675088,31,12,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T161,CULEX RESTUANS,41.719059,-87.675088,31,4,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T162,CULEX PIPIENS/RESTUANS,41.725517,-87.614258,31,2,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T200,CULEX PIPIENS,41.678618,-87.559308,31,30,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T200,CULEX PIPIENS/RESTUANS,41.678618,-87.559308,31,55,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T200,CULEX TERRITANS,41.678618,-87.559308,31,11,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T206,CULEX PIPIENS/RESTUANS,41.737052,-87.543067,31,1,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T209,CULEX PIPIENS,41.740641,-87.546587,31,16,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T209,CULEX PIPIENS/RESTUANS,41.740641,-87.546587,31,33,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T209,CULEX RESTUANS,41.740641,-87.546587,31,1,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T209,CULEX TERRITANS,41.740641,-87.546587,31,3,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T212,CULEX PIPIENS,41.680946,-87.535198,31,184,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T212,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,31,113,1,TRUE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T212,CULEX RESTUANS,41.680946,-87.535198,31,1,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T212,CULEX TERRITANS,41.680946,-87.535198,31,42,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T215,CULEX PIPIENS/RESTUANS,41.686398,-87.531635,31,153,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T215,CULEX RESTUANS,41.686398,-87.531635,31,1,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/2/2007,T215,CULEX TERRITANS,41.686398,-87.531635,31,54,0,FALSE,188,8/2/2007,91,73,82,0,29.31,29.95,6.5,23,7.2,66,446,1910,78,81,68,73
2,8/3/2007,T215,CULEX PIPIENS,41.686398,-87.531635,31,154,0,FALSE,190,8/3/2007,88,73,81,0,29.36,30,3.3,6,5.8,58,447,1909,78,75,68,68
2,8/3/2007,T215,CULEX PIPIENS/RESTUANS,41.686398,-87.531635,31,50,0,FALSE,190,8/3/2007,88,73,81,0,29.36,30,3.3,6,5.8,58,447,1909,78,75,68,68
2,8/7/2007,T001,CULEX PIPIENS,41.953705,-87.733974,32,1,0,FALSE,198,8/7/2007,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73
2,8/7/2007,T001,CULEX PIPIENS/RESTUANS,41.953705,-87.733974,32,1,0,FALSE,198,8/7/2007,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73
2,8/7/2007,T002,CULEX PIPIENS,41.95469,-87.800991,32,11,0,FALSE,198,8/7/2007,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73
2,8/7/2007,T002,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,32,13,0,FALSE,198,8/7/2007,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73
2,8/7/2007,T002,CULEX RESTUANS,41.95469,-87.800991,32,2,0,FALSE,198,8/7/2007,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73
2,8/7/2007,T003,CULEX PIPIENS,41.964242,-87.757639,32,7,0,FALSE,198,8/7/2007,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73
2,8/7/2007,T003,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,32,3,0,FALSE,198,8/7/2007,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73
2,8/7/2007,T006,CULEX PIPIENS,41.990284,-87.797127,32,17,0,FALSE,198,8/7/2007,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73
2,8/7/2007,T006,CULEX PIPIENS/RESTUANS,41.990284,-87.797127,32,6,0,FALSE,198,8/7/2007,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73
2,8/7/2007,T007,CULEX PIPIENS,41.994991,-87.769279,32,1,0,FALSE,198,8/7/2007,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73
2,8/7/2007,T007,CULEX PIPIENS/RESTUANS,41.994991,-87.769279,32,1,0,FALSE,198,8/7/2007,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73
2,8/7/2007,T008,CULEX PIPIENS,42.008314,-87.777921,32,70,2,TRUE,198,8/7/2007,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73
2,8/7/2007,T008,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,32,69,0,FALSE,198,8/7/2007,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73
2,8/7/2007,T008,CULEX RESTUANS,42.008314,-87.777921,32,1,0,FALSE,198,8/7/2007,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73
2,8/7/2007,T009,CULEX PIPIENS,41.981964,-87.812827,32,27,0,FALSE,198,8/7/2007,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73
2,8/7/2007,T009,CULEX PIPIENS/RESTUANS,41.981964,-87.812827,32,9,0,FALSE,198,8/7/2007,92,73,83,0.06,29.11,29.74,6.3,24,8.8,73,451,1904,80,81,73,73
